GCSs_coordinate	N3E	Score
50107	5.71254437938	-1.6091345625
50853	5.66459548352	5.099944000000001
50911	11.7734442654	2.5945058000000003
50912	10.153524472	3.01011975
51380	12.2736098758	3.11632285
52283	7.24598040434	6.62679885
65495	10.6665412927	7.7105015
66656	6.63884360843	2.067571
66663	9.23371001746	6.915894250000001
66748	8.13794835751	5.418867349999999
66824	11.2937646154	0.5676110149999999
66825	6.32252001569	-1.9476246499999998
66826	30.4667649025	-1.23210145
67877	5.87672402265	6.962276
67889	15.0969836593	4.3708266
69983	12.6960958438	0.63492225
73107	5.68496864384	4.3030082
74245	5.43226453127	9.7093798
74465	10.6244893606	10.002767
75736	10.1013260966	7.03671315
80116	7.14714939545	5.538275499999999
92123	11.3504590477	4.3547764
93257	9.30749305051	6.5299257
96169	8.20525868097	7.9041963
97463	6.34408201747	6.12848875
98046	6.70837292346	0.67597181
99180	6.5941083772	3.14375435
99389	7.73559963254	7.0167058
100383	7.04617255112	3.974289
101532	5.47807108895	1.7015812000000001
101609	11.3149771327	4.5500228499999995
103637	26.5265142518	6.140969350000001
103638	20.2780832304	4.22971815
104269	15.2286319538	1.114103185
105619	8.45175492831	2.0339454150000003
107196	6.85001997933	-1.4914649
107753	7.99225993707	0.254838985
109970	9.16677328983	3.2008691
109971	5.46734262627	-2.7874143
109990	6.10279686867	-1.70444315
110445	10.2189887021	3.6650186000000002
110488	7.24604461239	2.7814888
110606	5.33771449501	4.14061635
112305	8.28016479155	2.71315625
113604	7.5049712259	5.281772500000001
114608	16.9103961264	5.78291735
115016	13.387298135	6.5862415
115106	5.85347730281	5.06537475
115725	9.21096687965	5.4693648
115882	15.4149737817	3.46919935
115942	12.8947152427	3.1767472999999997
116158	8.77532820793	3.3286267499999997
116229	7.58494157506	3.2783420999999997
116933	6.76940237236	-2.0688464150000003
117187	7.90519326862	2.5347898
118134	6.98938700705	2.1492842
119043	7.63365438544	3.0650786500000002
123298	5.508840041	1.19007565
123299	11.0851887303	-2.1582399199999998
123300	7.05571418356	-2.4608079800000002
123304	11.4759246196	3.7713475
124997	7.20208230908	-0.98326925
125273	9.97594673977	1.24614525
127401	10.4639786431	6.733299499999999
128612	9.22916434019	-0.99692825
128613	15.986694066	0.998619635
129098	7.45253086366	3.8680629
129999	5.35220737675	-0.41921435000000007
130004	7.92877707373	1.902433815
130009	8.05699523403	0.230431903
130011	7.07166377853	5.9106981
130016	31.4016051505	9.2718525
130085	10.5105151113	1.18723295
130922	15.7156266798	3.27539615
130963	5.19904095124	2.694305425
131080	8.76326463644	2.48297635
131606	6.8241329305	2.1071046
132179	17.6153285956	3.61387505
132640	8.35328153105	1.6009615
132781	23.3915377241	5.4534204
132873	13.9529104202	2.7241956
133217	6.87961172253	-1.483170905
133239	17.1555665348	5.3877562
133789	30.374121553	6.781890649999999
133817	5.77197152273	0.5830081
133820	6.15465294484	1.44429047
133821	6.49975952871	4.34451585
133842	10.2955973948	5.4610143
133845	5.98771366917	4.68919875
133897	22.4840157267	3.5778992499999998
133899	29.6101039128	7.122239499999999
133904	5.49796377475	-1.63467755
134806	13.7771851992	-1.0321713
134807	31.0672662065	5.08299565
135232	8.78539085585	0.31686330000000007
135236	9.82597862803	2.86849895
135237	15.602300671	6.5518187
136263	5.73236358872	6.5594304
136821	6.11409993422	2.4766319
136872	11.3545963465	6.17493675
136886	12.164178744	-1.333663435
136887	9.61683686985	-1.7275737
137891	6.44141293294	3.5824515000000003
139880	12.3030270698	5.68817705
141147	7.01311181801	0.83460134
141150	8.93124638964	2.97774755
141151	20.7065194308	4.2676463
141152	14.603090798	1.2483925
143441	9.64694064832	4.3849765000000005
143541	7.14881324955	4.83145735
145740	7.95047736601	3.6979375
146040	12.5895845273	9.2925845
146109	14.9606815536	3.7473264
146110	10.5059431979	1.039566355
146114	5.20733209789	-0.9473727000000001
146679	7.97805789557	1.5829252245
146680	6.73031349816	-2.4874093999999998
146913	6.64396363744	-0.725001315
147220	7.0093845172	-1.143405835
149121	7.85880946424	-0.08572922999999999
149278	6.57854197627	6.117626700000001
152292	9.04015226957	2.2478096
157589	12.0918563003	0.20492169999999998
157919	13.4362969076	5.493783499999999
161414	46.394363738	6.5952494999999995
163699	8.64002600819	8.245518
165795	8.96524567034	4.13969685
166240	8.0673827524	5.19567065
170080	7.75398253347	0.878509937
170362	9.93276440347	1.6058069499999998
171374	22.2541725257	7.9082225
171522	6.08703776236	2.90554602
172408	8.70117660512	5.17673425
172487	14.2326351037	5.834611799999999
173119	10.7999956562	10.782616
173206	5.54996181737	4.3965489
173274	5.5502541809	3.35942455
177056	6.34377082468	-1.25302904
177242	10.2678556321	1.9045029000000002
177243	5.24058456051	5.87136815
182552	10.7919404773	2.69201705
184421	12.5965784637	6.100487449999999
185617	16.5663466075	4.9055190500000005
185618	6.32281410244	-0.5253079500000001
185619	6.82747471661	0.09409737499999998
192078	7.71812774598	4.21331885
193741	5.15203040615	-0.46831544999999986
194081	5.99092305642	4.77351405
196091	17.872664327	-0.75937465
196446	11.885313546	-0.9709057500000001
196447	15.5408700883	1.58323744
198403	8.31586197177	2.29058065
198842	8.32961662392	2.6728165
198979	5.92894089442	0.07114725
199520	13.0792618771	4.1728992
201324	7.46563544181	6.115864999999999
202582	6.06309157075	4.6833973
202897	8.22078190765	3.9759111
204122	7.08098083464	1.64167505
204123	6.02673430144	3.2810775999999997
204143	10.3553226117	2.17163635
204144	9.26832795541	3.3416434
204702	8.05665903861	4.6464757
204743	7.21226898539	0.31618440000000003
204744	6.8371809775	3.535746445
204748	7.78215968513	0.05615680000000001
204749	13.5145322832	10.04053
204753	5.89180685838	-1.8857506
204892	6.32586243825	-1.9879182000000002
205269	8.76865987693	2.85471645
205982	8.2214504179	5.512748
207204	10.9209687948	2.4514446
207789	8.84232624299	3.74492025
208151	7.2968421625	4.5441155
208494	6.77038886846	4.60199805
208854	12.0039040043	5.28672765
210136	34.052533819	10.338736
210137	13.9434426238	5.76771925
210138	8.93442107007	0.98825764
211043	7.10217228214	3.2733939000000003
212590	8.38624572315	1.9926077000000002
212748	6.82082268511	-0.41502384999999986
212752	5.25972604961	7.30816375
212753	7.14540334117	5.47714565
212899	7.04792052136	0.88103378
212956	14.6283969636	-0.9380215999999999
213002	6.84994178423	8.86304385
213037	6.87704297164	1.5368701749999998
213370	5.93165334935	6.343352299999999
213481	23.8433492515	6.5137538
213482	10.3987585363	0.8250781500000001
214927	14.0817197669	2.7517441
219661	7.72208538751	1.7505407
224663	26.4124329336	7.404726500000001
226917	7.66406700543	3.3424945499999996
228595	10.1652005403	-0.993281015
229191	5.77598107248	1.2778076500000002
229257	8.04558809524	-5.741903499999999
229502	6.80816504071	-0.157946089
229982	7.66466370337	4.120793
230014	5.95632536423	1.93356992
230015	14.4149068898	3.2499088
230016	14.2183996987	6.032491
230038	40.0201368117	3.2406345500000002
230265	18.4144350371	2.18151175
231470	8.04649351167	5.3494575
231627	5.77698066632	1.5483392500000002
231634	10.3705626418	3.20737585
231727	7.06783674903	6.4711514999999995
231796	31.3424093341	6.7620747
231801	5.63462534804	-1.5289921
231863	7.13532298138	-3.70303635
231977	16.6335147553	3.3493525
231982	7.33915134424	-0.44629014999999983
232003	6.2244437826	1.4044226
232275	7.01299568847	-1.148341405
232733	9.17013877769	1.70624545
232734	6.36559738209	-0.8928373500000001
232740	13.8067040489	2.7564631
232910	7.53864588298	2.7328398
233033	5.51890617542	0.41810366
233095	12.2671278622	6.869517849999999
233127	6.2059149611	5.4986242999999995
233163	11.0237658842	2.7462321000000003
233165	7.46279850595	6.2869955
233291	6.03589016027	-3.70531509
233295	16.0712369743	6.35374515
233296	14.7700816083	4.6636575
233424	8.06201301913	0.7645955999999999
233846	11.9237336477	2.98425063
233847	9.53850729616	4.1704646
234428	9.39407207502	2.6525007400000002
235299	6.94639344273	2.7673488500000003
235391	8.32015045151	1.612948815
235632	43.7247661627	3.0185904
235840	8.09655026878	2.5863043
235873	8.10142809195	2.420364075
235880	9.06270649064	0.19391059999999993
235932	7.06884952925	-2.20859485
236152	9.92415331549	3.2815884000000004
236488	19.3345962908	5.68671275
239736	13.3607788944	1.3105686
239737	7.74445582967	2.36843382
239738	12.392005607	7.2922709999999995
239740	8.50311842136	3.7595080000000003
240075	11.7264777557	6.342351450000001
240589	8.17790195979	2.5834554
241379	7.60259143904	3.1932001000000003
241508	5.71655052434	2.9071584
241513	6.95003983408	2.6911511
241517	9.05815242909	3.4196451
241518	7.75166885271	4.2086843
242551	8.97290325343	3.97321675
243667	6.59033009321	4.70435525
243964	8.83938575221	6.115640900000001
245249	11.9565115286	2.52348247
246938	5.33510787823	3.2988311
248289	6.50187092244	3.88237845
248746	31.9127155774	2.8553834
249566	8.05574556063	9.687443
249922	6.12446180749	10.139526
251746	10.4277170456	5.46787215
253632	10.4563338666	2.678234725
253634	5.9880130745	4.8938848
253799	8.38846494149	1.53757488
253800	28.0599384185	5.9305888
253804	6.59484179623	-2.86385375
253943	6.77208921547	0.0749994575
253981	55.7619692261	4.3305463
255274	6.25636379409	1.865008
255353	9.33318713926	5.3771225000000005
256002	7.87357952422	1.2652614500000001
256598	5.7406300083	3.41143765
256667	8.68102169488	7.084027000000001
257093	7.4561805149	4.480387
257312	8.30398052333	4.94354815
257363	8.80176924447	8.26001965
260244	7.39093880171	5.7479712
261086	13.0164626373	8.8660625
261088	9.51366830988	5.7825678499999995
263210	8.97033723303	4.76895
263695	23.295315371	10.3827495
264283	7.65146589252	0.9861975999999999
264285	13.428346146	5.2905370000000005
265037	33.320356166	7.37465675
266523	7.17917585219	5.815317500000001
266570	5.36948058182	3.0320698999999998
269046	12.9775707174	3.5956041
269115	9.75334976959	2.1880169499999997
270028	22.1696376876	2.0366836
273487	9.90093748125	0.8681156600000001
278686	7.66273721425	8.2338035
290144	7.83181339835	7.65601825
290157	7.23411933854	8.2338035
315386	5.25372637007	0.19384749999999995
315391	5.25372637007	1.270325747
315396	9.02821552189	-1.3241711
315401	9.02813962982	4.592867
373678	13.3115720366	7.160273
374227	6.13374028778	3.4405528
374263	5.9710231126	5.78846375
374465	7.99181525858	6.8298974
375466	6.47284715507	4.2886232
376312	14.9038207131	3.00502105
378020	12.932946682	3.53563165
382801	6.07225761929	3.6759576
382802	10.6277285347	6.5982848
384916	9.48486572697	4.3314141500000005
385530	15.809162278	4.3808018
385754	20.2613888588	6.405237700000001
386392	9.25962453441	3.1236363999999996
386393	7.05964157285	5.0027663
387152	7.39081773113	2.57774045
387349	9.1138028744	5.2795075
388264	5.45697837041	3.73819185
388319	6.69006658971	2.21371365
391239	8.02845834458	-1.3241711
394550	8.4091842001	5.3393668000000005
398440	8.92412858435	4.2198148
398441	10.2767253739	-0.825713625
403859	7.67318864925	4.21610265
405652	7.48466023807	6.055282500000001
405986	6.55441159739	1.5582241
410375	6.16388898174	4.56446705
410626	6.78948597113	1.64618098
410631	6.75053744526	4.3734998
414055	5.9696992106	4.03583585
414865	7.58805104458	4.06825315
416935	7.75671716353	3.9955635999999997
416936	5.81168606447	-1.055531568
416940	7.08505097577	0.0868521499999999
416942	33.5340042214	4.846561400000001
416945	7.08505097577	-0.10594124999999988
417300	7.79796587322	3.4635595
417851	6.01458986049	3.89742065
419094	9.01870207572	3.5336607
420905	7.9935218209	1.3840904
421894	14.664799892	5.01497525
423031	5.19651818461	0.66505713
423036	5.19652371205	-0.8849011500000001
423123	12.2957763439	5.949676
423301	7.89229280753	-0.658785725
423305	11.7214782302	-1.0019495
423306	39.5750208353	5.6372709
423307	5.82558293655	5.9601582
423310	10.3748214777	2.66602213
423330	6.83576318866	0.59281872
423681	6.63902924823	-3.85422085
423682	6.26796375735	0.9705556000000001
423683	8.18092859817	3.1656335700000002
423684	26.2855995355	0.29639375
423685	19.2938646175	0.6819288750000001
423686	11.7973193364	-0.7410298799999999
423687	8.20951688696	-1.2421495
423692	7.75583781041	1.34290465
424637	16.2226944672	-0.175247718
425244	6.48473906443	2.65804025
426054	7.03770570195	-1.49143495
427172	7.29667730672	1.876315375
427454	7.88316600191	2.1922364500000002
427455	10.4796701086	3.6859192
427766	5.75499657445	3.07113765
428160	11.7335961556	-0.42488442000000004
428787	7.02417862765	2.8779166
428788	6.75472229123	-0.6401396349999999
429057	7.4689327558	3.9555077499999998
429136	9.09158866625	0.5226512999999999
429143	8.40940708563	-3.68979915
429227	8.76928979517	-0.55290825
429298	6.14420546917	-1.821489475
429587	6.62084487904	-0.07459989999999994
429635	6.28895122399	0.609864635
429830	8.10135732321	1.192143435
429948	7.05828766392	3.1074800000000002
432564	6.86059315588	5.8296539
432875	19.1433482391	1.203136
432877	7.89223986676	1.1252958
432880	5.51283880856	0.1687177499999999
432912	9.64957695864	4.2941601
433004	7.62995283265	4.73346735
433071	9.31237125354	0.562322225
433187	6.09582963433	1.01232985
433226	7.62955648431	4.74039735
433228	24.2709171692	6.2291955
433594	19.4994334262	-0.008465064999999994
433632	8.05231332985	8.5762964
435327	35.6509181946	5.786056
435780	5.41702685431	-0.37315224999999996
435814	13.2336923909	3.43472385
436440	6.17748379515	3.7804917
436518	10.2690785592	2.10175653
436519	24.8384191716	8.88832265
436726	5.1914917875	-2.32456965
436729	12.9785369639	-0.38122199999999995
436730	9.69984811519	6.6881566
436731	6.84841077829	3.17565195
436743	7.24786569921	3.85536565
436887	8.83880857465	-1.04003845
436889	13.1132692277	0.5071658699999999
436890	10.4979559568	2.5630716
436891	10.205434947	0.330829865
436892	10.5362995067	0.5012817199999999
436893	24.6905782165	2.46339155
436894	16.2619110433	-1.741243985
436895	12.0823681701	-2.7001468
436896	10.205434947	-0.41695759999999993
436897	6.12832033659	0.2858554999999998
436898	5.5026878118	-2.14324415
436937	7.68824269783	0.940354013
436938	5.83814248924	2.44287585
436969	5.90469778232	2.43126455
436975	6.79932379231	-2.716361597
437208	9.66446297997	2.107924175
437258	17.7624916041	0.63051475
437328	14.9783966919	2.4505770499999997
437676	15.7546496767	5.568935
437712	7.76646775007	1.8724933
439676	24.8377558739	1.9785408500000001
439758	5.89638989305	-2.26684055
439762	11.899340768	3.66954215
440160	6.3456267862	0.76277272
440390	13.9258399257	6.8434433
440428	5.82183033054	4.91739785
440682	6.65128706739	5.087630949999999
440780	8.5638427092	0.11844670000000002
441186	13.4006207998	2.20059085
441215	7.68449217224	5.477772
441608	15.3975034322	5.01838445
441609	9.28609906488	1.0550820500000002
441642	8.39627582653	0.363907005
442208	8.2806653683	0.7806371999999999
442212	7.39065742717	4.86343325
442213	8.0188471331	1.73467395
442567	13.038758556	7.38847215
442692	6.82754702552	0.23791622
442693	10.0421510068	5.01686675
443434	61.1352964393	0.834281465
443646	52.0373329904	1.902649
443769	9.1374633854	-0.06035387999999997
444142	7.00122037142	4.38374605
444143	11.5518657543	4.339991299999999
444812	5.74180353792	5.5975871999999995
445506	8.05189602206	2.7347314000000003
445511	35.3791090932	5.99850535
445782	9.25120464381	3.5243604
446143	15.2846083475	4.59741225
446446	10.9850934266	2.8418538
446986	8.08537516611	-1.57763005
447446	16.2769368903	6.399559699999999
447712	10.6848315205	-1.1903217499999998
448256	10.5132205117	5.46816635
448498	44.7154838609	6.608151149999999
448500	11.9326864847	6.03934905
448714	7.55806442238	1.2290638
449215	11.4866261747	1.067171185
457003	7.08869903232	5.4225080000000005
458402	21.9661224061	3.9594503000000003
458529	8.07609517735	2.03943005
459177	17.3440569175	-0.16021738
461546	8.01869884975	-1.101593925
462319	7.05737599678	7.8174618
462522	13.427310873	0.25410692
464605	15.4025112859	5.4517935
464607	8.64051580311	0.8594817349999999
464918	5.77973837376	0.27405294999999996
465088	10.6964472545	-0.7282522250000001
466182	6.08708164689	5.45875635
466221	8.28707009316	3.7866336
466364	12.1172344098	4.5422841
467762	6.32327303764	4.08152035
467926	15.0604357245	6.5524530500000004
468689	8.04386674033	2.2816854500000003
468936	6.74910935226	1.11115545
469084	8.00965062703	3.9259541
469198	9.5601507285	7.8666058
469199	5.78616360436	4.6353744
469203	7.05439914306	-0.8557070899999999
469207	9.92089149092	5.6504086000000004
469208	6.4291492812	5.614542800000001
469436	9.12632479902	3.1870745
469474	13.5537318997	8.280841500000001
469817	7.70648698847	-0.20934584999999994
469850	16.9953000879	3.9629832
469851	14.5619403039	7.1145819999999995
469962	7.31667195845	-1.5400564
469963	7.62860999556	1.5056459500000001
470142	14.1674474265	4.77354205
470448	23.960628127	0.08234850999999999
470780	5.85532525963	-0.016513049999999918
471270	7.17414812606	3.67203725
471363	8.94279357227	5.04488145
471452	14.0403145693	3.3662095
471587	6.06404919748	4.6274407
471589	14.7428628502	8.2587802
471899	12.8912387553	3.0523341999999998
472658	7.12387043555	4.95205565
473069	5.43950927606	4.9998839
473070	16.6258864816	6.4067937
475256	17.338412214	5.726868250000001
476305	5.73414878945	4.0439277
476986	5.68490060198	4.39463925
477369	7.4107304745	0.868178735
477406	11.414567246	3.514328
477816	7.27339692862	-0.8182086500000001
478096	7.14238952397	0.5621711
478717	17.1783750908	0.946667065
478759	17.3016150135	3.897227
478760	7.18211831683	5.08342815
480497	10.4062945498	7.85244
480498	5.77138304528	2.12298242
480588	13.9536044768	9.487272
480714	20.3350786794	6.928063
480911	6.96086450335	3.3749429
481038	8.05157904556	3.50677635
481253	21.3463659947	6.7112412
481722	10.3914319598	2.91290095
482912	5.99797723725	3.34986795
484764	6.27971961314	4.37438285
487515	7.59473646112	1.6009123
491526	6.80705242352	2.450813335
491876	6.65863208568	6.27787995
493245	8.6235502875	1.603753
493765	88.0475773232	11.550984499999998
497329	25.0003322489	7.1947927499999995
497428	7.40897517726	0.20718852499999996
497471	7.23934887448	3.9475786
497473	6.49896357195	4.29766825
497559	18.4795706246	7.226782699999999
497762	6.52606868573	5.1648935
497763	19.4050885523	4.7643699
497764	14.4260300034	5.90818405
498321	7.23628981752	5.6517663
501762	14.8311158971	5.03617315
501802	9.45593952978	7.7301962
501871	18.1856526019	5.05837585
503859	13.1458070992	2.92886415
505185	7.46139062302	4.2295617
505186	12.3925509441	2.38952675
507927	7.63985967894	6.3813845
507996	6.1913797893	4.25969615
508384	6.8913972996	2.2386637
508385	7.06841675342	6.09883375
508674	9.86027952313	3.67776775
508907	11.5798254205	2.92762705
509474	5.65770327866	2.4239122
510376	5.86086485678	0.05439404999999997
510377	11.7292883279	0.43656519999999976
510378	30.3101336866	1.8839607250000001
510379	6.47236797282	2.89614425
510381	6.39665729387	4.11348965
513843	24.9190106912	7.41862125
516834	5.92270834319	1.714797045
520558	7.03959422419	0.234059295
520559	49.7508257489	8.1265503
520691	10.0160569867	5.6383986
521782	6.09790066086	4.66347675
521928	7.15098148923	1.66198
522752	8.28387207127	7.4788235
524305	7.14248762647	5.2567179500000005
525180	8.78316897034	7.7206975
536408	8.45707498091	4.22151885
539735	5.18129555713	4.043261
545241	28.1427507766	8.6163945
549191	6.27964056459	1.12652623
549192	11.4467087323	5.4229762
549260	7.69412493777	4.9477825499999994
549593	10.9991478809	5.9363889499999996
554816	12.5061189052	3.2428735499999997
555005	6.0118475197	0.78215855
555855	12.3684521221	1.90857375
560214	7.86738670816	4.4071155
564327	5.6205163476	4.27002325
566863	5.46121335132	6.7550535
566946	7.55551696642	-1.3241711
566951	6.36012631039	4.592867
572534	11.0347717791	5.266515500000001
574122	12.8941128061	0.8681156600000001
587014	7.56881075228	2.6213718000000004
587015	16.7114942529	-1.4799757000000002
587019	13.6230450645	-3.55251275
587024	5.87714935347	0.270440746
591333	7.76915290533	3.90281625
593237	11.4800921269	6.464713
594942	6.66897828676	6.632399299999999
597221	7.53538651416	-1.5919355
600097	7.91456265551	2.8936766
611014	13.7649515757	5.2910544999999995
611071	12.137091946	9.0890005
612064	7.71046491178	5.0308174999999995
613269	7.04357674278	3.5119357
613270	8.24349235818	5.5688465
616096	14.339025513	0.44860348
619623	10.9965286508	6.6927478
620221	7.45299643544	6.1801657
621964	8.51249954753	7.6049805
628029	7.99065874174	4.02976825
628204	9.57672937303	7.113495500000001
628205	23.4374427873	5.2617803499999996
628273	7.97630467647	6.568504750000001
630726	26.4426014693	9.69215875
631314	11.7078756188	4.6196946
631563	10.6567024989	1.7907703
631900	6.39437926583	4.91927025
633150	9.67347815395	2.272918365
633152	7.49669781038	0.9754265000000002
633527	7.46195858282	4.79439
635015	8.28129079529	1.53786879
639524	18.8613464019	1.2565328500000001
639614	7.49677424977	0.4676060499999999
642525	11.447429105	4.86951715
642526	6.8397914208	1.25273578
643881	6.97952541749	2.514263
644536	14.7598937463	0.6895660395000001
644542	6.68258097736	-0.729337075
645518	16.8371846158	1.9221947999999998
646441	8.79025160807	2.0967592
646526	9.26803505026	5.11856605
648484	6.05950908589	6.97113335
649483	11.6265695852	4.4074843999999995
649797	13.4554145892	4.5610408499999995
649803	5.89407050579	-2.04413885
650215	7.82958351343	2.7888749500000003
650216	11.1060019542	3.1851076999999997
652063	13.1942056577	-0.44310828
652086	11.7866489542	9.137830000000001
652444	27.7623751823	2.71153365
653527	16.9778920678	0.46503195
653528	14.8303349698	1.5187367475
653964	11.3142436697	5.7446303499999996
655094	10.5085847809	0.8681156600000001
656163	5.66438584461	0.3861931499999999
657703	18.1070159719	-6.9116785499999995
657705	12.9730574422	1.6159225000000004
657708	41.109898526	8.7998855
657709	269.003228705	13.3289035
657710	26.2344369856	5.8511296999999995
657713	16.7526697868	-1.9454048000000004
657714	7.29107864419	1.595559815
659647	9.65059371109	-0.8217801199999999
659648	21.3488386759	0.22450150000000013
659649	33.3072467011	2.7251733
660304	12.9702443299	2.6189635
660558	5.6778779793	2.9873776999999997
666325	11.6908415875	5.49806925
667278	11.3483775468	2.04347565
667279	9.22329125692	1.9488042
667317	6.6803339107	-1.12994385
668050	30.2800221427	3.1766191
669510	12.2146011611	2.21163365
669516	5.60364911134	-3.5604435
669521	8.66888610704	4.16479785
669946	6.80383612495	1.6477859000000001
669969	5.60757255917	6.12722445
670448	6.27251838766	5.355751
670466	7.8941843051	4.6582287
672566	6.27146792892	2.8752907
672687	18.0749398994	3.8559495
675073	6.82960196805	6.29431175
679156	5.75197252899	3.7160128
682228	6.89575544054	1.2361009
684066	11.7191495457	5.799792849999999
686336	28.7541504216	3.8383373
686414	8.04683622393	5.3917445
689703	12.9242718004	0.8681156600000001
694852	9.37012276645	5.87465415
700623	6.62251689234	2.7191059500000003
701432	10.2798808071	8.543856
715964	5.93377027473	4.10294305
720151	8.00792909869	-5.626036999999999
721174	6.83427272257	0.8581677999999999
728944	5.85155096622	6.569276
740910	9.89179886206	5.4867953
740911	12.9628386478	1.0258669500000002
743662	13.2890829378	5.462313
743663	8.01718641988	0.9412263499999999
744708	10.7268801138	7.0819765
746837	8.43500663784	4.39670075
748926	16.1626273266	1.39428645
748927	10.8707197821	3.3508036
749060	10.1557303953	4.95525335
753172	8.67807561959	8.731881999999999
753174	6.57134653156	6.5072025
758317	16.4919927026	6.631764499999999
759910	16.9332384505	3.1644605500000003
760009	12.0581619995	5.9045315
760767	11.2928546175	7.54527495
761184	17.7837117247	5.946535
761482	5.53913662088	-1.6367585
761486	6.16413954028	1.3358322249999999
761487	23.6470929164	9.209518
762499	6.45013804575	3.7719053000000002
764402	8.78174533081	-0.8352351499999999
764406	16.0635926494	1.29033335
764407	27.5474818778	4.874022849999999
764408	10.3138684119	6.9350688
764409	5.51192535221	7.5556078499999995
764410	8.46865769586	6.2437317
764824	11.0255604379	-1.2376231
766457	7.87296238966	2.6166584
766458	9.36031520178	3.34906815
766668	10.0284230634	4.60687235
767029	10.9688360818	2.2046039
767632	16.7638957953	6.20956685
767823	10.7023077726	5.227085799999999
767958	6.58567405616	-0.20181464500000001
767959	9.04881341872	0.8454940700000001
774339	20.6191950432	1.29775347
774745	8.73066426938	4.0079621
775445	9.13755304606	9.3213185
775450	5.24626005706	2.913090235
775454	5.24623728956	5.5224861999999995
775465	8.75137147498	1.058036065
775572	5.58338102338	4.9321449
776360	6.93559411385	1.1405679
777139	6.93426729385	3.8885065
778024	14.7904644436	2.2205564
778450	6.26138441435	0.5445695
779902	7.26589498777	1.7928896500000002
779946	11.9614190471	4.69143515
780042	7.91222053995	0.787903905
780747	6.71515142438	2.6744323299999997
780748	12.5148216766	5.83827625
781541	8.10781202543	-0.91031236
782364	35.6236941747	3.23502185
782550	10.025762474	2.4085517650000003
782551	45.8563524043	2.9530760000000003
782667	39.2667357745	4.1933255
782855	77.7438936709	5.81337365
783077	11.4960076231	4.558363099999999
783078	23.024690864	1.7184713500000002
783316	7.84852307343	2.37622935
784015	10.5586111037	5.377328650000001
784545	7.63809159316	-0.292006315
784574	5.66244258654	-1.28998885
784575	7.04850940619	-0.3068040000000001
784579	7.68260911856	4.08070755
784580	25.8990452972	0.776378125
784581	10.8010675322	6.0027531
784582	11.990001817	3.5473268000000004
784583	23.7431158472	-0.12549095500000002
785033	7.96725989481	-1.49227198
785240	8.10714189616	-1.82155405
785316	8.75308269529	0.58725276
785318	7.40779831376	2.8223531
785359	6.53153658987	6.7518934999999995
785360	8.61819156492	4.46100805
785445	10.5768134449	4.5440282
785720	14.8188866755	4.4640621
785903	11.0396042725	2.30063675
