GCSs_coordinate	N3E	Score
2636378	10.7500510585	3.21491895
2637809	12.854738344	5.03720165
2645059	9.91658160608	4.4769568
2655615	16.8220474953	-0.1688614
2657099	10.1562477312	6.4569825000000005
2657316	6.90751771303	-1.7645982850000002
2657321	6.55915033415	4.35457915
2661617	9.90132756821	3.9874562
2670345	12.3301328287	1.3008038000000002
2671356	17.8045713234	7.961711300000001
2681552	15.0524317629	-1.6044342825
2687373	13.9677657681	0.43757163
2692409	24.8337676994	2.4134962
2692410	10.0083193888	5.4701995
2701822	18.902273491	4.0432436
2702025	7.62324377864	6.4969361
2705628	10.6199851698	3.7091516
2707899	8.67055734078	4.8218342
2718666	16.4943378979	1.083659025
2719575	10.6320104325	6.3224075
2722754	9.28977466725	3.316655
2722765	9.90444005747	4.2269922
2722831	12.5842589349	7.7460225000000005
2738855	10.5809899237	-1.74416294
2739053	27.9680080389	6.42032665
2740316	9.65013894233	7.2914228
2740477	10.060876973	0.27389593749999996
2743669	10.8989757759	7.573934700000001
2744524	14.0326539928	5.40259765
2752701	9.67055213218	2.84995545
2756970	12.8989019266	-0.08203265000000004
2768639	7.3095091335	1.2450090550000001
2769031	17.2427326345	1.6062457
2770773	17.2953646119	2.166205835
2776173	9.11206069712	6.766493499999999
2807417	22.6914884671	3.4412333
2813762	11.6543027667	-0.575529855
2814747	9.18478903694	4.73336775
2857284	8.52863036124	2.9810323
2873733	7.47005815298	6.392177
2896944	15.0989799288	1.41484118
2907353	6.62234511377	0.98687707
2914231	5.93862646007	1.03116994
2921202	19.8683851728	-0.02733779
2926779	18.3583781978	0.627374615
2945502	11.9218530842	1.6703969
2950487	15.7299169558	10.075992
2974589	10.4822324997	0.19717205000000004
3017346	10.2348162382	7.1642735
3018563	20.9653554478	6.966935149999999
3020872	8.35240342844	2.8142630150000003
3022067	9.42136672167	6.1999414999999996
3025605	13.3726191408	10.566902500000001
3052005	16.8216614064	4.625654
3074615	20.3269913773	5.5909825
3087351	20.1359669138	6.30384375
3093529	37.1011817797	8.3375304
3097927	12.6585420576	3.2874165
3108748	28.6890601866	3.6107401
3122099	13.6284121093	2.78845325
3131691	19.4982785441	7.88986775
3141036	7.61256018593	2.6329961
3145156	9.31355672465	2.0695481
3151106	10.1083736428	4.2279799
3173445	5.95479268786	7.322695850000001
3175816	11.3239645123	2.49298825
3178959	14.62091174	2.73538375
3178964	6.57921305968	-2.78594745
3181698	13.8057090625	3.63105285
3208639	9.74529581594	7.8273222
3208717	19.9230739775	0.05427731499999999
3211679	12.0883035712	4.72671925
3213152	11.2627637496	7.5502981
3218727	8.92863199008	0.51928429
3226800	7.75046261514	1.7547758249999998
3240678	13.2852929841	0.24199356
3251456	23.1427832377	0.23831225
3255240	11.7659945035	0.848106115
3273944	9.12513192447	4.0008522
3296616	6.67834563856	3.8702859
3297948	9.96070818118	5.7564564
3300165	23.0570254211	7.857541
3302839	8.4946416943	3.809654
3315830	11.8657273371	7.5256565
3315959	9.69898006575	4.1243803
3325743	41.7136259859	5.9237988
3330634	6.72345171951	7.8788967
3330635	18.0213234851	7.72911925
3332325	22.3670118943	7.7347563500000005
3332404	8.93606422759	9.1600035
3353131	10.3641380108	1.35002972
3357492	17.4863715771	2.3443129999999996
3364266	22.8498140982	3.74918435
3365063	27.9852795342	2.778061
3365064	6.07969523022	3.4302768500000003
3370965	11.6925992078	9.633161999999999
3372576	12.2537065867	4.2246124499999995
3376600	7.23317307369	2.8047368
3383142	15.1690947862	2.8813058
3385979	15.9662866183	2.0638183000000003
3387745	17.0060954434	4.2507641
3393106	14.2161010847	7.0719904499999995
3393197	8.56576910524	8.824958500000001
3393288	10.8625755945	9.1150925
3394261	14.4813115471	6.3095627499999996
3395575	6.26834900727	1.919069925
3397890	15.5940255497	4.8270158
3402288	9.27360020272	4.7712771499999995
3405644	13.6739238053	-2.508395975
3410453	11.9776213684	8.581886
3410750	8.70841402122	6.4116088
3413358	39.6540031784	6.5817945
3420035	12.4233371993	5.1070929000000005
3420047	17.9702029817	3.781671
3420527	9.21530828051	1.99010925
3420814	17.8273965504	3.778187
3422772	7.77835256716	8.562027
3422773	6.35497950266	3.8563570499999997
3423114	9.83166000883	4.1852363
3423218	7.39107836236	4.1044786
3423929	8.19964467937	-1.25046776
3431383	14.0653823453	5.91528845
3459359	9.75523021873	2.42642031
3460195	10.1040045979	2.77959025
3460244	14.3490154334	0.9422728
3464001	9.44543918908	2.10959815
3464177	12.1307018562	4.9530673499999995
3464432	39.7802805835	2.36312455
3464498	8.2533385558	2.6061737000000003
3464616	19.1675044025	2.9313515
3464711	12.5883481742	2.8885256999999998
3464925	13.5118220135	1.6325223500000001
3464939	10.1809046884	-0.31622085
3465146	33.1832856605	0.4489173999999999
3465704	10.6768147802	-2.7017826
3488582	20.4715455122	3.9043661
3490602	22.3744132005	3.8152105
3509067	34.6895991165	3.7961531
3510577	9.55915006504	8.445303500000001
3514893	18.1788293689	6.92972445
3520260	11.9765850287	6.97944
3521769	12.5654023753	5.12565855
3526990	17.9402822499	4.1795387
3527358	6.83402714645	1.8498259999999997
3529467	9.74957987027	4.61739515
3531311	10.9512784963	1.26043937
3541896	10.4791155616	3.4283205
3543387	9.86091311029	4.76521885
3557271	17.2497459612	0.5523206479999999
3557942	6.25273442053	3.5378778
3565744	7.74752693889	-1.1516235350000001
3570143	10.0442653189	5.10768325
3577930	6.72475667515	5.6058741
3581309	22.4428443099	6.7289869499999995
3581868	11.4248501656	4.6378775
3595097	6.39086000888	1.24084984
3595520	17.4140399825	4.6270158
3595892	15.8694908959	2.29147515
3596025	9.5676756985	3.1077217
3596175	24.1501508461	10.474651999999999
3596760	7.40461458921	-6.07852415
3596892	9.82643321261	-0.07441529999999996
3613813	11.6245450033	5.0589013000000005
3620416	14.9567433629	-2.19662135
3625957	25.0044298423	4.17187575
3627810	9.97490568917	5.493155
3629956	18.9175654678	8.623205
3630658	5.54705276285	3.9109999999999996
3636918	14.5231756248	1.15922655
3637910	9.64499427399	3.9436323499999997
3638373	7.04676468136	-3.0047351
3654614	9.18196848395	3.55783075
3657840	81.594255955	1.1179208
3657841	20.2448497684	-1.7607889499999998
3663108	15.9628561076	3.34020925
3669439	9.28232398128	3.23561845
3675342	10.1758070279	0.635111305
3675887	7.3142345203	7.8444103499999995
3677824	10.0442648723	2.1539764999999997
3683366	9.88731105437	0.15636433800000002
3688007	6.80821491466	8.3190105
3688126	19.5525145416	-1.9830602000000002
3688127	81.5168637306	2.48466925
3688128	10.1526139864	2.9297525
3688132	18.4888606462	-2.43969515
3688133	6.70354479474	-1.6357462999999999
3688137	6.06252492729	4.9692445
3688139	104.538114421	9.057072
3688142	6.06252492729	2.49529565
3688144	13.836190937	1.4313566
3688146	5.75872677915	1.2435121999999996
3688149	13.836190937	6.30261755
3688150	37.3582068761	6.1997257
3688588	17.0249391469	1.411509125
3688589	8.61321518649	4.35897855
3688904	9.01439579786	7.564147
3689112	10.854150218	0.999204625
3689414	7.41719802358	-0.676825024
3690237	7.48778621766	1.6880136000000001
3690238	10.2650727799	1.163829225
3690957	6.36125835587	4.8278428
3701508	8.02647246332	-0.20849567775
3714478	13.1650745368	0.314924335
3715414	9.11526250044	2.2314255000000003
3723317	21.9037321252	7.94093515
3728954	9.15902465319	3.8816645999999997
3730566	8.34815362056	3.7026575999999998
3734520	10.2361615024	4.50512835
3740784	15.7234139345	2.4075739
3742339	10.5027582856	2.13533835
3743446	5.4312585706	2.56203805
3746412	10.398310749	-3.5984825000000003
3747338	10.2380962282	5.67922545
3750574	8.40833975138	-0.018057745000000014
3758853	11.4226565024	6.5415648
3762322	6.63363080276	6.04051735
3762323	15.4515118186	5.1006665
3772398	9.31763475526	5.54117335
3779313	9.37336277415	4.538856
3786268	9.0413092824	3.2230232
3787398	10.4480674959	2.4500062
3799568	26.5460337947	4.3050545499999995
3799569	27.7571570359	4.880826
3830528	10.3228524004	-5.54140325
3830533	19.9040951522	5.43374065
3845281	12.0840247582	5.22871335
3845282	6.00707136551	7.95638585
3845327	9.03267647886	2.2201605
3849299	40.6111524783	6.790889699999999
3852700	8.71851149184	6.2870708
3853057	9.45410260038	2.95038905
3854295	13.6941318718	2.6844201
3855672	13.8526816995	1.2635203
3855677	16.6353896658	3.3069702
3855682	14.2769711775	5.96024725
3870024	15.422517704	4.33128215
3881595	17.1393590929	5.5418968
3896405	10.3565822826	5.86517235
3906025	11.3802473528	10.6478645
3918214	5.94931327902	3.4271034
3920203	22.8900819575	1.667837775
3920205	9.13185271055	0.44953590000000004
3920258	6.64141034941	3.0741053000000003
3950978	14.8076288097	5.0465237
3960470	15.8174742672	6.38325925
3960481	14.926628681	3.20224315
3962457	11.7238927574	2.3683936
3967270	9.23413931718	3.31089425
4000290	11.6450556452	3.51061235
4003031	11.249398467	1.8179127
4022741	11.3336624286	0.9112380399999999
4023537	11.2612801464	7.42195725
4042617	43.8584404476	2.1995016
4057650	28.8953843511	9.9664825
4061017	20.5160520779	6.676461
4061283	6.85608118735	4.79763995
4071751	6.73424591851	-1.03804468
4075955	14.9315900669	0.68881993
4076521	8.50386258913	1.35443177
4078289	6.37768683343	1.403031065
4086756	10.2543397869	2.7186153
4087041	34.9625487615	3.5897037999999997
4091819	8.55030989213	2.1880904
4092512	8.18341445909	0.41886886
4098821	7.59654715335	1.302248598
4099326	9.92863891932	5.04262015
4100413	16.8429662255	4.0603114
4100481	24.6037895864	3.4101916
4100997	6.09314216391	0.282223915
4105577	13.9914628389	1.4926533000000002
4108738	8.32882316484	4.425625
4110039	10.6454591108	6.5255805
4110288	6.67687425576	3.3272531499999998
4111349	13.7079104569	6.3631494
4111350	9.93090793725	6.13082195
4114062	14.294041645	3.92964425
4114585	10.7701551293	1.7161990999999999
4131672	16.3577145563	3.2410832999999997
4133190	21.7212758916	4.8335077
4136358	12.3417670151	2.5478208
4137671	7.42500260271	2.80578875
4138818	10.3733722656	2.5333413
4140446	10.2236661297	7.10764885
4141541	11.3721394089	6.9574225
4143379	16.2254959436	2.99183595
4143575	50.3765278199	6.765143350000001
4147091	11.396732861	6.3072372
4155224	7.58701381866	1.388314275
4162256	15.6770528188	6.5201328
4192884	11.0312591087	0.05888480999999998
4199113	5.53202516813	6.254815349999999
4199942	11.4892799017	4.572502
4200549	9.38087699553	4.46537495
4201397	11.0409353414	0.815325725
4201885	10.8802616097	0.5510314599999999
4203916	13.9850330178	-2.2635813999999996
4218488	7.06224443058	4.6318307
4218493	7.06225794853	-3.4049552
4219048	6.66099975111	2.8914477499999998
4219474	12.0454632528	3.45223485
4219485	12.6804067361	4.3341404
4219543	8.48017329723	2.82657385
4219600	9.48968207119	0.49064248499999996
4220266	7.92892143866	5.5311083
4220627	6.89752337451	5.00860515
4221726	71.7188815638	1.9763064000000001
4221727	7.53326601216	1.3357949999999998
4224225	9.45850610873	5.23338925
4242250	13.5949306429	2.9461321
4260231	8.28320754053	3.4875837
4260253	7.2918496142	7.619054
4262872	8.27881268477	4.9125212000000005
4263362	15.4707664346	9.0294552
4263495	9.05256179461	2.3207974499999997
4264322	11.0689282753	3.027711
4266630	12.2040214967	3.9439732
4271043	11.021532354	6.0002446
4272551	6.8539863883	4.66909585
4276890	8.59921753642	9.22504725
4285645	6.43786815671	0.15884599999999993
4295905	8.92796465241	1.54801965
4295906	10.4789974983	6.1255275000000005
4323571	17.3316981721	12.981033499999999
4328100	32.4057415839	-0.48690652650000005
4337494	12.2233012526	8.8530805
4341126	24.4052954972	6.3423324999999995
4345103	7.58947341926	1.074013075
4353838	9.37262107388	6.34778665
4368908	5.8825271693	-1.3473598500000001
4382124	120.956798264	7.655939
4384248	11.9540047971	0.96112467
4397282	6.73468768206	2.77536385
4412834	12.2003037032	1.36423955
4414722	13.4182200189	3.0128437
4419277	9.21041405483	4.76339125
4419831	10.1006138084	3.26625135
4432601	10.7384519836	-4.377295
4436828	11.0802690623	6.5791343
4454752	11.4268060809	3.8899493
4461068	18.6480481456	7.626641
4462512	9.39220293093	1.9070786
4465565	18.4547194478	-1.4258308
4470696	13.9212520076	3.4240806
4486589	12.9275910656	4.61085075
4486891	13.2542546619	4.5774645000000005
4517363	20.184499775	8.758475
4517364	6.90961167478	9.0346245
4517489	14.4955391832	2.1029298499999998
4518303	15.2576314292	7.52532965
4520599	16.8946644274	-0.7343019599999999
4524728	17.2299990461	6.171472
4524739	14.0255960345	7.475173
4538521	16.5707814579	2.32969805
4563913	9.94625342874	5.0843548
4563914	8.08044847798	4.161195
4563936	11.6591420258	4.46372405
4585438	11.4094646476	8.432504
4602952	8.59727255167	5.50346875
4614667	10.3319346244	3.30732625
4616181	10.5449314076	6.559869
4621312	29.8719738356	10.226979499999999
4631823	8.29355528436	10.81315625
4643690	19.0250079862	1.38920545
